id,name,category,category_slug,city,city_slug,area,address,phone,email,website,pincode,rating,google_cid,active
surya-arts-flex-printing-vinyl-priniting-sunpack-printing-digital-printing-solutions-opp-eid-gah-lucknow,Surya Arts | Flex Printing | Vinyl Priniting | Sunpack Printing | Digital Printing Solutions,Wedding Invitations,wedding-invitations,Lucknow,lucknow,opp. eid gah,"Shop no. 1,2 Seema plaza, Aishbagh Rd, opp. eid gah, Lucknow, Uttar Pradesh 226004",9107266831113,,https://suryarts.in/,226004,4.8,8537187762966524591,yes
shagun-cards-aminabad-lucknow,Shagun Cards,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Aminabad,"Gwynne Rd, Mohan Market, Khayali Ganj, Aminabad, Lucknow, Uttar Pradesh 226018",,,,226018,2.3,9812812164032921494,yes
mona-offset-best-multicolour-offset-printingcarton-box-manufacturer-in-lucknow-lda-colony-lucknow,Mona Offset- Best Multicolour Offset Printing/Carton Box Manufacturer in Lucknow,Wedding Invitations,wedding-invitations,Lucknow,lucknow,LDA Colony,"Balaji Enclave, Near Metro Station, Sector C, LDA Colony, Lucknow, Uttar Pradesh 226012",9109453226084,,,226012,4.3,13517204411665708974,yes
shabd-production-house-indira-nagar-lucknow,Shabd Production House,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Indira Nagar,"Chaudhary Apartment, 1st Floor Sector-17 (k-041), Saraswati Vihar, behind Sakuntala Electronic, Indira Nagar, Lucknow, Uttar Pradesh 226016",9108840231884,,https://shabdproduction.com/,226016,4.7,2428465162732525821,yes
jai-shree-cards-aminabad-lucknow,Jai Shree Cards,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Aminabad,"7-8, Gwynne Rd, Khayali Ganj, Aminabad, Lucknow, Uttar Pradesh 226018",9109628422355,,,226018,3,10789540112740716844,yes
overall-branding-lda-colony-lucknow,Overall Branding,Wedding Invitations,wedding-invitations,Lucknow,lucknow,LDA Colony,"E-3/365, Sector H, LDA Colony, Lucknow, Uttar Pradesh 226012",9109140492877,,,226012,5,15536684074140971948,yes
drox-instant-digital-printing-hazratganj-lucknow,D'rox Instant Digital Printing,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Hazratganj,"Ganga sagar Complex (Ramtirth Marg), Narhi, Hazratganj, Lucknow, Uttar Pradesh 226001",9109415029180,,,226001,4.5,5962783304897868325,yes
friends-studio-indira-nagar-lucknow,Friends Studio,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Indira Nagar,"Shop No. 16, Friends Market B-Block Chauraha, opp. Sai Mandir, Indira Nagar, Lucknow, Uttar Pradesh 226016",9108004433260,,,226016,4.2,8993001616093485510,yes
bajaj-copiers-hazratganj-lucknow,BAJAJ COPIERS,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Hazratganj,"House, 4B Ground Floor MGM, Habibullah Estate Rd, Hazratganj, Lucknow, Uttar Pradesh 226001",9107897277778,,http://wa.me/917897277778.com,226001,4.9,5572209137928225348,yes
amar-fax-services-near-multilevel-parking-lucknow,Amar Fax Services,Wedding Invitations,wedding-invitations,Lucknow,lucknow,near Multilevel Parking,"Shop No - 6, New Market, Hazratganj Road, Hazratganj, near Multilevel Parking, Lucknow, Uttar Pradesh 226001",9109415927573,,,226001,4.3,3723592182939074999,yes
ujalaheartist-alambagh-lucknow,Ujalaheartist,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Alambagh,"VL, 152, Kanpur Rd, near Shakti Academy, Vishnulok Colony, Vijay Nagar Colony, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226023",9108077708110,,https://www.ujalaheartist.com/,226023,5,12484526187861542998,yes
oudh-couture-designer-studio-bridal-lehngas-bridal-ghararas-wedding-trousseau-party-wear-gomti-nagar-lucknow,OUDH COUTURE - DESIGNER STUDIO | BRIDAL LEHNGAS| BRIDAL GHARARAS | WEDDING TROUSSEAU | PARTY WEAR |,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Gomti Nagar,"Emaar Gomti Greens, Gomti Nagar, Lucknow, Uttar Pradesh 226002",9108400113000,,https://instagram.com/oudhcoutureofficial?igshid=N2ZiY2E3YmU=,226002,4.8,16032983862275315550,yes
click-pic-media-best-graphic-designing-services-in-lucknow-best-video-editing-services-in-lucknow-gomti-nagar-lucknow,Click Pic Media | Best Graphic Designing Services In Lucknow | Best Video Editing Services In Lucknow,Wedding Invitations,wedding-invitations,Lucknow,lucknow,Gomti Nagar,"4/286, Vibhav Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",9108299593789,,http://www.clickpicmedia.in/,226010,5,2929501417473924959,yes
apsara-cards-near-mehra-cinema-lucknow,Apsara Cards,Wedding Invitations,wedding-invitations,Lucknow,lucknow,near Mehra Cinema,"Gwynne Road, Gwynne Road, Aminabad, near Mehra Cinema, Lucknow, Uttar Pradesh 226018",,,,226018,2.6,9694144192413485593,yes
singh-cards-89-lucknow,Singh Cards,Wedding Invitations,wedding-invitations,Lucknow,lucknow,8/9,"Gwynne Road ,Lucknow 8,9 Zamir Mansion 93, 8/9, Lucknow, Uttar Pradesh 226018",9108400960084,,,226018,5,7236444526836651275,yes
bengali-wedding-cards-ballygunge-kolkata,Bengali Wedding Cards,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Ballygunge,"Beside Ballygunge Bijon Setu and close to Bharat Sevasram Sangh, 205A, Rash Behari Ave, Ekdalia, Ballygunge, Kolkata, West Bengal 700019",9109836376226,,http://www.bengaliweddingcards.com/,700019,4.8,13786656876557220976,yes
crossing-kolkata,কালী পেপার হাউস,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Crossing,"Shop No. 50C, Mahatma Gandhi Rd, near Amherst Street, Crossing, Kolkata, West Bengal 700009",9109830869441,,,700009,4.7,10325886342624920902,yes
ns-cards-wedding-cards-manufacturers-beside-raja-bazar-kolkata,N.S CARDS WEDDING CARDS MANUFACTURERS,Wedding Invitations,wedding-invitations,Kolkata,kolkata,beside RAJA BAZAR,"Petrol Pump, 13/1/h/4 PATWAR BAGAN LANE, Khadri Gali, beside RAJA BAZAR, Kolkata, West Bengal 700009",9109331517708,,http://www.nscards.in/,700009,4.9,18234795385312002764,yes
mukherjee-brothers-college-street-kolkata,MUKHERJEE BROTHER'S,Wedding Invitations,wedding-invitations,Kolkata,kolkata,College Street,"16 PATUATOLA LANE, Mahatma Gandhi Rd, College Street, Kolkata, West Bengal 700009",,,,700009,4.9,10331071307419656477,yes
dishari-wedding-card-nimta-north-dumdum,Dishari Wedding Card,Wedding Invitations,wedding-invitations,North Dumdum,north-dumdum,Nimta,"8no, E Belghoria 2nd Ln, Olai Chanditala, Udaypur, Nimta, North Dumdum, West Bengal 700049",9107980954242,,,700049,4.9,16566318626150263859,yes
the-card-house-kadam-tala-howrah,THE CARD HOUSE,Wedding Invitations,wedding-invitations,Howrah,howrah,Kadam Tala,"275, 1, Netaji Subhash Rd., near syamashree medical shop, Naora, Kadam Tala, Howrah, West Bengal 711101",,,,711101,4.9,14139596029196790389,yes
piu-card-corner-wedding-card-shop-in-kolkata-wedding-card-design-baithakkhana-kolkata,Piu Card Corner | Wedding Card Shop In Kolkata | Wedding Card Design,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"42 3, Mahatma Gandhi Rd, opposite Purabi Cinema Hall, Baithakkhana, Kolkata, West Bengal 700009",9108240307920,,,700009,4.8,13518261692021134174,yes
nimantran-wedding-invitation-cards-mahatma-gandhi-road-kol-700009-kolkata,Nimantran - wedding & invitation cards,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Mahatma Gandhi Road Kol - 700009,"78/1, Mahatma Gandhi Road Kol - 700009, Kolkata, West Bengal 700073",9108017390939,,,700073,4.5,8838198494628865804,yes
weddings-by-graph-bidhannagar-kolkata,Weddings by Graphē,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Bidhannagar,"11th Floor, unit 1105, Godrej Genesis Building, EP Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",,,https://weddings.thegraphe.com/,700091,4.5,14930873867912818845,yes
the-great-indian-studio-kolkata-kolkata,The Great Indian Studio,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Kolkata,,9109830720009,,,,5,7147843257286286319,yes
sappix-creations-exclusive-digital-wedding-card-designer-rajarhat-kolkata,"Sappix Creations, exclusive Digital Wedding Card designer",Wedding Invitations,wedding-invitations,Kolkata,kolkata,Rajarhat,"Shyam Nagar Rd, Prafulla Kanan West, Prafulla Kanan, Rajarhat, Kolkata, West Bengal 700101",9108334017683,,https://sappix.in/,700101,5,5707471772263736552,yes
avijit-store-wedding-card-shop-college-square-kolkata,AVIJIT STORE WEDDING CARD SHOP,Wedding Invitations,wedding-invitations,Kolkata,kolkata,College Square,"80, Mahatma Gandhi Rd, College Square, Kolkata, West Bengal 700073",9109831042164,,,700073,4.9,13826203554307287952,yes
bhagabati-paper-house-baithakkhana-kolkata,BHAGABATI PAPER HOUSE,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"Purabi Cinema Complex, 34, Mahatma Gandhi Rd, Baithakkhana, Kolkata, West Bengal 700009",9108981969215,,,700009,4.6,18007185742628996553,yes
art-and-stuff-by-shree-baghajatin-colony-kolkata,Art and Stuff by Shree,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baghajatin Colony,"near Yubak Sangha Club, Baghajatin D Block, Ajanta Park, Baghajatin Colony, Kolkata, West Bengal 700086",9108582818715,,https://www.instagram.com/artandstuffbyshree?igsh=aGc5dmVicnZub2d6,700086,5,10503252935965679862,yes
diginvite-kolkata-kolkata,Diginvite,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Kolkata,,9108910133492,,https://www.instagram.com/digiinviteofficial/?hl=en,,4.9,4096692666093289519,yes
make-my-invite-the-perfect-invitation-for-every-occasion-bhowanipore-kolkata,Make My Invite - The Perfect Invitation for Every Occasion.,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Bhowanipore,"Chandra Nath Chatterjee St, Bhowanipore, Kolkata, West Bengal 700025",9109748778888,,http://www.makemyinvite.com/,700025,5,14869220867199032737,yes
srimal-cards-baghbazar-kolkata,Srimal Cards,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baghbazar,"20/1b, Bagbazar St, Bidhan Sarani, Baghbazar, Kolkata, West Bengal 700003",9109830284989,,,700003,4.7,6510556455748296619,yes
wrs-graphics-printing-company-in-kolkata-park-st-kolkata,WRS Graphics - Printing Company in Kolkata,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Park St,"89/6 Muzaffar ahmed street, Park St, Kolkata, West Bengal 700016",9109903642794,,http://www.wrsgraphics.com/,700016,4.8,11929499167276112281,yes
simontika-baithakkhana-kolkata,Simontika,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"58/3, Mahatma Gandhi Rd, Baithakkhana, Kolkata, West Bengal 700009",9109830613616,,https://sites.google.com/view/simontika/home,700009,4.1,15776389129859307828,yes
bharat-agency-wedding-cardspvt-ltd-bbd-bagh-kolkata,BHARAT AGENCY WEDDING CARDSPVT. LTD.,Wedding Invitations,wedding-invitations,Kolkata,kolkata,B.B.D. Bagh,"Shop No, 8, Indra Kumar Karnani St, China Bazar, B.B.D. Bagh, Kolkata, West Bengal 700001",9107044815488,,http://beyondinvitation.com/,700001,4.4,4594415747040655497,yes
deco-graphics-digital-printing-services-in-kolkata-taltala-kolkata,Deco Graphics - Digital Printing Services in Kolkata,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Taltala,"38, Collin St, Janbazar, Taltala, Kolkata, West Bengal 700016",9107478705088,,https://www.decographics.in/,700016,4.9,4502473708021536471,yes
book-ur-design-kolkata-kolkata,BOOK UR DESIGN,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Kolkata,,,,,,4.9,3717730157631495762,yes
trinayani-cards-college-square-kolkata,Trinayani Cards,Wedding Invitations,wedding-invitations,Kolkata,kolkata,College Square,"Shop-7, 60, Mahatma Gandhi Rd, College Square, Kolkata, West Bengal 700009",9108697875221,,,700009,4.4,12739149960045625063,yes
swastick-cards-baithakkhana-kolkata,Swastick Cards,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"30, 1, Mahatma Gandhi Rd, Sealdah, Baithakkhana, Kolkata, West Bengal 700009",9109831258537,,,700009,3.8,15914214084366224698,yes
new-mgprinters-taltala-kolkata,NEW M.G.PRINTERS,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Taltala,"11, Dedar Buksh Ln, behind P.S, Janbazar, Taltala, Kolkata, West Bengal 700016",9109831050041,,,700016,4.8,3321974063635779290,yes
hamara-designer-printing-compay-in-kolkata-topsia-kolkata,Hamara Designer - Printing Compay in Kolkata,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Topsia,"4B, Topsia First Ln, Topsia, Kolkata, West Bengal 700039",9109339888216,,,700039,4.8,10592828419262928458,yes
graph-bidhannagar-kolkata,Graphē,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Bidhannagar,"11th Floor, Godrej Genesis Building, EN-34, EN Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",9107727827092,,http://thegraphe.com/,700091,4.2,6612332817983418704,yes
inkrado-taltala-kolkata,Inkrado,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Taltala,"26, Ripon Ln, Taltala, Kolkata, West Bengal 700016",9109163230766,,https://inkrado.com/,700016,4.9,12299540284479422373,yes
suresh-card-agency-china-bazar-kolkata,SURESH CARD AGENCY,Wedding Invitations,wedding-invitations,Kolkata,kolkata,China Bazar,"14/1/1A, Indra Kumar Karnani St, China Bazar, Kolkata, West Bengal 700001",9109831659874,,https://mybillbook.in/store/10dsbqh,700001,2.6,8873261338287978226,yes
digital-dimension-archival-gicle-print-studio-legacy-branding-tollygunge-kolkata,Digital Dimension | Archival Giclée Print Studio & Legacy Branding,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Tollygunge,"5C, Chandra Mondal Ln, Sahanagar, Tollygunge, Kolkata, West Bengal 700026",9107980242312,,https://digitaldimension.in/,700026,4.9,9822715493242188126,yes
card-ghar-baithakkhana-kolkata,Card Ghar,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"44/1, Mahatma Gandhi Rd, Baithakkhana, Kolkata, West Bengal 700009",9109830613616,,,700009,3.6,1647693564695067362,yes
banerjee-printing-south-dumdum-kolkata,Banerjee Printing,Wedding Invitations,wedding-invitations,Kolkata,kolkata,South Dumdum,"112, Roy Mallick Colony, Kundubagan, Ghughudanga, South Dumdum, Kolkata, West Bengal 700074",9109903539917,,https://www.facebook.com/profile.php?id=100088326884819,700074,4.9,4482378109299388875,yes
raza-graphics-baithakkhana-kolkata,RAZA GRAPHICS,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"168/d, Keshab Chandra Sen St, Baithakkhana, Kolkata, West Bengal 700009",9107044926196,,,700009,5,11933493260466302083,yes
print-communication-best-printing-shop-in-kolkata-ballygunge-kolkata,Print Communication | Best Printing Shop in Kolkata,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Ballygunge,"7, Beck Bagan Row, Beck Bagan, Ballygunge, Kolkata, West Bengal 700017",9107439408959,,https://kolkatadigitalmarketingservices.com/services/,700017,4.8,2980876327373728021,yes
anderson-printing-house-bidhannagar-kolkata,Anderson Printing House,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Bidhannagar,"Anderson House, EN-11, EN Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091",9109836889050,,,700091,4,1913321832033356380,yes
porinita-college-square-kolkata,Porinita,Wedding Invitations,wedding-invitations,Kolkata,kolkata,College Square,"64, Mahatma Gandhi Rd, College Square, Kolkata, West Bengal 700073",,,,700073,3.5,11301354847289492408,yes
sristi-college-square-kolkata,Sristi,Wedding Invitations,wedding-invitations,Kolkata,kolkata,College Square,"58/1, Mahatma Gandhi Rd, College Square, Kolkata, West Bengal 700009",9109874306281,,https://www.sristi.org/,700009,4,16921560048308251240,yes
cards-fair-baithakkhana-kolkata,Cards Fair,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Baithakkhana,"3/1, 3, Mahatma Gandhi Rd, Sealdah, Baithakkhana, Kolkata, West Bengal 700009",9106290847846,,,700009,4,12272722455313947119,yes
mili-printers-ward-number-15-kolkata,Mili Printers,Wedding Invitations,wedding-invitations,Kolkata,kolkata,Ward Number 15,"6, Baldeo Para Rd, Manicktala, Sahitya Parishad, Ward Number 15, Kolkata, West Bengal 700006",9108777267131,,http://www.miliprinters.com/,700006,4.9,13689978474619635179,yes
raja-rajeshwari-wedding-cards-since-1987-ecil-cross-roads-secunderabad,Raja Rajeshwari Wedding Cards (Since 1987),Wedding Invitations,wedding-invitations,Secunderabad,secunderabad,ECIL Cross Roads,"ECIL X Roads ,ECIL Opposite Bus Terminal Lane, H.No.1-7-189/2, Beside Old Narayana Junior College Kamala Nagar, ECIL Sathi Reddy Marg, ECIL Cross Roads, Hyderabad, Telangana 500062",9109177797989,,,500062,5,14524716622183552173,yes
crystal-designer-cards-lakdikapul-hyderabad,Crystal Designer Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Lakdikapul,"shop.no.3, Sukhmani apartments, Veer Nagar, Lakdikapul, Hyderabad, Telangana 500004",9109392747273,,,500004,4.8,14754059983521941469,yes
invitation-wedding-cards-true-wholesaler-ameerpet-hyderabad,Invitation - Wedding Cards ( True Wholesaler),Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Ameerpet,"Shop no.15, Preethi Complex, opp. mch market, Punjagutta Officers Colony, Ameerpet, Hyderabad, Telangana 500016",9104066101049,,,500016,4.9,2290792444203334159,yes
sri-patrika-wedding-invitation-cards-gowliguda-hyderabad,SRI PATRIKA Wedding & Invitation Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"4-8-840, beside Pattar Ki Masjid, Putlibowli, Gowliguda, Hyderabad, Telangana 500012",9109866551813,,,500012,4.8,2053407072609084987,yes
friends-wedding-cards-and-hampers-banjara-hills-hyderabad,Friends Wedding Cards and hampers,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Banjara Hills,"Highness Maurya, Panchavati Colony, opposite Oogan boutique, Road No. 10, Banjara Hills, Hyderabad, Telangana 500034",9107981577420,,,500034,4.8,3362471388623650048,yes
nikah-the-designer-wedding-cards-lakdikapul-hyderabad,Nikah - the designer wedding cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Lakdikapul,"3A, 3rd Floor, beside Chicha’s, AC Guards, Lakdikapul, Hyderabad, Telangana 500004",9109246183640,,http://www.instagram.com/nikahcards,500004,4.4,16756892696303133440,yes
tulsi-cards-gowliguda-hyderabad,Tulsi Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"# 4-8-854, Maharani Jhansi Rd, beside Pather Ki Masjid, Poosal Basthi, Gowliguda, Hyderabad, Telangana 500012",9109848408435,,,500012,4.9,18086665439385209650,yes
sree-creative-sanjeeva-reddy-nagar-hyderabad,Sree Creative,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Sanjeeva Reddy Nagar,"1st Floor, 102, RR Heights, above AOB india, opp. Hanuman Temple, East Srinivas Nagar Colony, Srinivasa Nagar, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500038",9109704186069,,http://www.sreecreative.com/,500038,4.9,10503866457645810758,yes
sri-shubhalekha-cards-wedding-cards-shop-ameerpet-hyderabad,Sri Shubhalekha Cards | Wedding Cards Shop,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Ameerpet,"Shop No 1, Preeth Complex, Opposite Mch Fish Market Metro Piller No, 1444, Ameerpet, Hyderabad, Telangana 500016",9109246375666,,,500016,4.5,11097612995021729703,yes
aijaz-press-hyderabad-dewan-devdi-hyderabad,"AIJAZ PRESS, HYDERABAD",Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Dewan Devdi,"Ground Floor, 22-8-147 Printing Market Complex Chatta Bazar, Aijaz Plaza, City Civil Ct Rd, opposite Lane to, Dewan Devdi, Kaman, Telangana 500002",9109246211442,,http://g.page/Aijazpress/review,500002,4.8,16395141480594593829,yes
zooni-cards-pathar-gatti-hyderabad,Zooni Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Pathar Gatti,"22-7-243, Chatta Bazar Rd, Dewan Devdi, Chatta Bazaar, Pathar Gatti, Hyderabad, Telangana 500002",9109849592256,,,500002,4.9,4422031196886726683,yes
anandaa-cards-gowliguda-hyderabad,Anandaa Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"shop 5, 1- 1003 & 1004, Poosal Basthi, Shankar Bagh Colony, Gowliguda, Hyderabad, Telangana 500012",9109848360033,,,500012,4.8,13606482125900989652,yes
lekha-cards-dilsukhnagar-hyderabad,Lekha Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Dilsukhnagar,"Model Bank Rd, Durga Nagar, Krishna Nagar, Dilsukhnagar, Hyderabad, Telangana 500060",9109848765789,,https://www.instagram.com/lekha.cards?igsh=MTNjZ3RwaHNoZG1qbw==,500060,4.7,8753194122476539305,yes
shree-ganesh-cards-gowliguda-hyderabad,Shree Ganesh Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"15-3-536, Gowliguda Chaman, near R.T.C Work Shop, Gowliguda, Hyderabad, Telangana 500012",9108125049885,,,500012,4.6,17588210296713874949,yes
batcha-cards-gowliguda-hyderabad,Batcha Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"Shop.No 2, Padmavati Plaza, 5-1-387 to 392, x roads, opposite Pathar Ki Masjid, Putlibowli, Gowliguda, Hyderabad, Telangana 500012",9109052382818,batchacards@gmail.com,http://www.batchacards.com/,500012,4.2,3616129278915267377,yes
siddhi-vinayak-cards-gowliguda-hyderabad,Siddhi Vinayak Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"5-1-997, Koti, Putlibowli, Gowliguda, Hyderabad, Telangana 500012",9109618022264,,,500012,4.9,9875626957276042971,yes
devi-card-centre-wholesale-wedding-cards-store-since-1987-kushaiguda-road-ecil-kushaiguda-secunderabad,Devi Card Centre Wholesale Wedding Cards Store (Since 1987 ) Kushaiguda Road ECIL,Wedding Invitations,wedding-invitations,Secunderabad,secunderabad,Kushaiguda,"Old Vegetable Market, Near, 4, Kadevi Towers, Kushaiguda Rd, ECIL, Kushaiguda, Secunderabad, Telangana 500062",9109390904455,,,500062,5,11834253260751066542,yes
n-v-invitations-custom-wedding-birthday-cards-accessories-gifts-jubilee-hills-hyderabad,"N & V Invitations - Custom Wedding / Birthday Cards, Accessories & Gifts.",Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Jubilee Hills,"D.No. 201, 2nd Floor, Apurupa BDR, Road Number 10, opp. Diamond House, Venkatagiri, Jubilee Hills, Hyderabad, Telangana 500033",9106281143076,,http://www.nandvinvitations.com/,500033,4.6,10675545737694537406,yes
ink-and-print-studio-moula-ali-secunderabad,Ink and Print Studio,Wedding Invitations,wedding-invitations,Secunderabad,secunderabad,Moula Ali,"1-7-189, ECIL Cross Roads, opp. ECIL Bus Terminal Road, Kamala Nagar, Kamalanagar, Moula Ali, Secunderabad, Telangana 500062",9109347133787,info@inkandprintstudio.com,http://www.inkandprintstudio.com/,500062,5,3224161167408079037,yes
sri-gayathri-wedding-cards-rani-gunj-secunderabad,SRI GAYATHRI WEDDING CARDS,Wedding Invitations,wedding-invitations,Secunderabad,secunderabad,Rani Gunj,"3-2-27, Anjali Theater Lane, near Kingsway Darga, Nala Bazar, General Bazaar, Rani Gunj, Secunderabad, Telangana 500003",9107207272671,,http://srigayathriweddingcards.com/,500003,4.8,1379819404485045957,yes
raga-wedding-cards-banjara-hills-hyderabad,Raga Wedding Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Banjara Hills,"3rd Floor, 8-2-609-/1/1/A, Arafath Complex, Road No. 10, Banjara Hills, Hyderabad, Telangana 500034",9107674934889,,,500034,4.4,17546214480488555979,yes
therefore-fine-invites-more-hyderabad-hyderabad,Therefore - Fine Invites & More.,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Hyderabad,,9109100290029,No Email found,http://www.instagram.com/thereforeonline,,4.7,3338308323558070569,yes
paper-date-co-gifting-jubilee-hills-hyderabad,Paper Date Co. Gifting,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Jubilee Hills,"8-2.293/82/A, 91/1, Road Number 9, Jubilee Hills, Hyderabad, Telangana 500034",9107093300007,,https://paperdateco.com/,500034,4.7,3354742480407080019,yes
sr-creatives-sanjeeva-reddy-nagar-hyderabad,SR Creatives,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Sanjeeva Reddy Nagar,"# H-71, Near Prathibha High School, Madhura Nagar, SR Nagar, Madhura Nagar, Sanjeeva Reddy Nagar, Hyderabad, Telangana 500038",9107799401022,,,500038,4.9,12061373694459153056,yes
green-creation-kukatpally-hyderabad,Green Creation,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Kukatpally,"Shop No1, Sai Samardh Residency, Bus Stop, beside DTDC couriers,Temple, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",9107989891020,,,500072,4.6,15505769587901642779,yes
ashok-card-subhamasthu-general-bazaar-secunderabad,Ashok Card Subhamasthu,Wedding Invitations,wedding-invitations,Secunderabad,secunderabad,General Bazaar,"# 3-3-832, Bazar road, near Dargah, General Bazaar, Secunderabad, Telangana 500003",9108639041837,,,500003,4,18088522484127064105,yes
lotus-arts-printers-kukatpally-hyderabad,Lotus Arts Printers,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Kukatpally,"Shop No 3&4, Welfare Association Shopping Complex, Nizampet X Road, Sardar Patel Nagar, Dharma Reddy Colony Phase II, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085",9109908228873,,,500085,3.9,14314717420173374052,yes
shubh-vivah-gowliguda-hyderabad,Shubh Vivah,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"5-1-931, Maharani Jhansi Rd, opposite Pattar Ki Masjid, Wakil Wadi, Gowliguda, Hyderabad, Telangana 500012",9104023439242,,,500012,3.8,6141304698343424279,yes
shubhalekha-cards-gowliguda-hyderabad,Shubhalekha Cards,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"4-8-822, Maharani Jhansi Rd, opp. Kaplana paints, Putlibowli, Gowliguda, Hyderabad, Telangana 500012",9109246221255,,,500012,4.3,16776970444308698794,yes
gampa-brothers-kalasiguda-secunderabad,Gampa Brothers,Wedding Invitations,wedding-invitations,Secunderabad,secunderabad,Kalasiguda,"3-3-839, General Bazar Main Rd, Nala Bazar, General Bazaar, Kalasiguda, Secunderabad, Telangana 500003",9108500863109,No Email found,https://instagram.com/gampabrothers?igshid=OGQ5ZDc2ODk2ZA==,500003,3.8,11864803547703351879,yes
mm-graphics-wedding-invitation-cards-centre-gowliguda-hyderabad,MM Graphics Wedding Invitation Cards Centre,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Gowliguda,"15-1-503/5, Gowliguda Chaman, Gowliguda, Hyderabad, Telangana 500012",9107680000857,,,500012,4.6,12002906204256775787,yes
razvi-creationz-pathar-gatti-hyderabad,Razvi Creationz,Wedding Invitations,wedding-invitations,Hyderabad,hyderabad,Pathar Gatti,"Nassir Complex, Purani Haveli, Pathar Gatti, Hyderabad, Telangana 500002",9109390252298,,https://www.instagram.com/razvicreationz?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,500002,5,15956230519461131567,yes
